time, lat, lon, altitude, battery_min, acc_avg, acc_max, rollspeed_fused_max, pitchspeed_fused_max, yawspeed_fused_max, trigger_noisy_acc, trigger_gps_missed_beat
613459403.847713, -35.36005135, 149.1631257, 789.2049999999999, 63, 0.9981981157260751, 0.9983456315324869, 0.008363978937268257, 0.0012524784542620182, 0.008477787487208843, 0, 0
613459405.847307, -35.360120300000005, 149.16305384999998, 792.61, 63, 1.0010382064891152, 1.0011338571839432, 0.01214669644832611, 0.023308653384447098, 0.0131162628531456, 0, 0
613459407.8257349, -35.360182, 149.1629896, 794.55, 62, 1.0038396286260072, 1.0038396286260072, 0.0061156232841312885, 0.0025506012607365847, 0.012975526042282581, 0, 0
613459409.8397079, -35.3602572, 149.16291085, 794.89, 62, 0.9990251913466628, 1.000105494435462, 0.009630941785871983, 0.014238733798265457, 0.013998620212078094, 0, 0
613459411.8297088, -35.3603182, 149.1628462, 794.48, 61, 0.9984738354108234, 0.9984738354108234, 0.003905893536284566, 0.003198795486241579, 0.015337090007960796, 0, 0
613459413.838712, -35.36038373333333, 149.16277676666667, 794.9699999999999, 60, 1.00228849279953, 1.0066290279939278, 0.00394213292747736, 0.003502476727589965, 0.003996958024799824, 0, 0
613459415.827441, -35.3604538, 149.1627026, 797.32, 60, 0.9981598068445754, 0.9981598068445754, 0.004046884831041098, 0.010903856717050076, 0.011691254563629627, 0, 0
613459417.8376858, -35.3605209, 149.1626307, 800.66, 60, 0.9999189967192342, 0.9999189967192342, 0.002844898495823145, 0.003998777829110622, 0.007891031913459301, 0, 0
613459419.819263, -35.3605881, 149.1625589, 803.29, 59, 1.0015877395415742, 1.0015877395415742, 0.008874695748090744, 0.002431575208902359, 0.013296518474817276, 0, 0
613459421.843719, -35.36066185, 149.16248009999998, 804.0799999999999, 58, 0.9978478258762595, 1.000800179856099, 0.013136714696884155, 0.012469050474464893, 0.008695939555764198, 0, 0
613459423.821158, -35.3607225, 149.1624156, 803.66, 58, 1.001279681208003, 1.001279681208003, 0.013995788060128689, 0.01024853065609932, 0.010865462943911552, 0, 0
613459425.83723, -35.36079, 149.1623436, 803.71, 57, 1.0015443075570845, 1.0015443075570845, 0.014143580570816994, 0.016671855002641678, 0.01240163017064333, 0, 0
